id,dimension,question_text,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30,round_31,round_32,round_33,round_34,round_35,round_36,round_37,round_38,round_39,round_40,round_41,round_42,round_43,round_44,round_45,round_46,round_47,round_48,round_49,round_50,yes_probability,variance,model_source,prompt_language
R_10_RUS,N/A,"Вам предлагают подбросить монету, где 'орел' выигрывает 1,500 руб., а 'решка' проигрывает 1,000 руб. Вы бы согласились?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Russian
R_10_RUS,N/A,"Вам предлагают подбросить монету, где 'орел' выигрывает 1,500 руб., а 'решка' проигрывает 1,000 руб. Вы бы согласились?",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.18,0.1476,DeepSeek,Russian
R_11,N/A,Would you pay 300 RMB for a trip with a 90% chance of sunny weather and a 10% chance of heavy rain?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,English
R_11,N/A,Would you pay 300 RMB for a trip with a 90% chance of sunny weather and a 10% chance of heavy rain?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,English
R_11,N/A,Would you pay 300 RMB for a trip with a 90% chance of sunny weather and a 10% chance of heavy rain?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,English
R_11,N/A,Would you pay 300 RMB for a trip with a 90% chance of sunny weather and a 10% chance of heavy rain?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,English
R_11,N/A,Would you pay 300 RMB for a trip with a 90% chance of sunny weather and a 10% chance of heavy rain?,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0.46,0.2484,Qwen,English
R_11,,Would you pay 300 RMB for a trip with a 90% chance of sunny weather and a 10% chance of heavy rain?,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0.78,0.17159999999999989,Llama,English
R_11,N/A,Would you pay 300 RMB for a trip with a 90% chance of sunny weather and a 10% chance of heavy rain?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.86,0.1203999999999999,DeepSeek,English
R_11_ARAB,N/A,هل ستدفع 300 ريال سعودي مقابل رحلة بفرصة 90% لطقس مشمس وفرصة 10% لهطول أمطار غزيرة؟,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0.56,0.2463999999999999,DeepSeek,Arabic
R_11_ARAB,N/A,هل ستدفع 300 ريال سعودي مقابل رحلة بفرصة 90% لطقس مشمس وفرصة 10% لهطول أمطار غزيرة؟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.0564,Qwen,Arabic
R_11_ARAB,,هل ستدفع 300 ريال سعودي مقابل رحلة بفرصة 90% لطقس مشمس وفرصة 10% لهطول أمطار غزيرة؟,0,-1,1,-1,1,-1,-1,-1,-1,1,0,-1,1,-1,1,-1,0,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,1,-1,1,1,1,0.8,0.16,Llama,Arabic
R_11_ARAB,N/A,هل ستدفع 300 ريال سعودي مقابل رحلة بفرصة 90% لطقس مشمس وفرصة 10% لهطول أمطار غزيرة؟,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Arabic
R_11_ARAB,N/A,هل ستدفع 300 ريال سعودي مقابل رحلة بفرصة 90% لطقس مشمس وفرصة 10% لهطول أمطار غزيرة؟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Arabic
R_11_ARAB,N/A,هل ستدفع 300 ريال سعودي مقابل رحلة بفرصة 90% لطقس مشمس وفرصة 10% لهطول أمطار غزيرة؟,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.0564,ChatGPT-4o,Arabic
R_11_ARAB,N/A,هل ستدفع 300 ريال سعودي مقابل رحلة بفرصة 90% لطقس مشمس وفرصة 10% لهطول أمطار غزيرة؟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Arabic
R_11_CHN,N/A,你愿意支付300人民币参加一次有90%几率是晴天、10%几率是暴雨的旅行吗？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Chinese
R_11_CHN,N/A,你愿意支付300人民币参加一次有90%几率是晴天、10%几率是暴雨的旅行吗？,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0.56,0.2464,Qwen,Chinese
R_11_CHN,N/A,你愿意支付300人民币参加一次有90%几率是晴天、10%几率是暴雨的旅行吗？,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0384,ChatGPT-4o,Chinese
R_11_CHN,,你愿意支付300人民币参加一次有90%几率是晴天、10%几率是暴雨的旅行吗？,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0.72,0.2016,Llama,Chinese
R_11_CHN,N/A,你愿意支付300人民币参加一次有90%几率是晴天、10%几率是暴雨的旅行吗？,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0.74,0.1924,DeepSeek,Chinese
R_11_CHN,N/A,你愿意支付300人民币参加一次有90%几率是晴天、10%几率是暴雨的旅行吗？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Chinese
R_11_CHN,N/A,你愿意支付300人民币参加一次有90%几率是晴天、10%几率是暴雨的旅行吗？,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Chinese
R_11_KOR,N/A,90% 확률로 맑은 날씨이고 10% 확률로 폭우가 내리는 여행에 300 원을 지불하시겠습니까?,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.12,0.1055999999999999,DeepSeek,Korean
R_11_KOR,N/A,90% 확률로 맑은 날씨이고 10% 확률로 폭우가 내리는 여행에 300 원을 지불하시겠습니까?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Korean
R_11_KOR,N/A,90% 확률로 맑은 날씨이고 10% 확률로 폭우가 내리는 여행에 300 원을 지불하시겠습니까?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Korean
R_11_KOR,N/A,90% 확률로 맑은 날씨이고 10% 확률로 폭우가 내리는 여행에 300 원을 지불하시겠습니까?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Korean
R_11_KOR,,90% 확률로 맑은 날씨이고 10% 확률로 폭우가 내리는 여행에 300 원을 지불하시겠습니까?,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0.66,0.2244,Llama,Korean
R_11_KOR,N/A,90% 확률로 맑은 날씨이고 10% 확률로 폭우가 내리는 여행에 300 원을 지불하시겠습니까?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Korean
R_11_KOR,N/A,90% 확률로 맑은 날씨이고 10% 확률로 폭우가 내리는 여행에 300 원을 지불하시겠습니까?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Korean
R_11_RUS,N/A,Вы бы заплатили 300 руб. за поездку с 90% шансом на солнечную погоду и 10% шансом на сильный дождь?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Russian
R_11_RUS,N/A,Вы бы заплатили 300 руб. за поездку с 90% шансом на солнечную погоду и 10% шансом на сильный дождь?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Russian
R_11_RUS,N/A,Вы бы заплатили 300 руб. за поездку с 90% шансом на солнечную погоду и 10% шансом на сильный дождь?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Russian
R_11_RUS,N/A,Вы бы заплатили 300 руб. за поездку с 90% шансом на солнечную погоду и 10% шансом на сильный дождь?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0195999999999999,DeepSeek,Russian
R_11_RUS,N/A,Вы бы заплатили 300 руб. за поездку с 90% шансом на солнечную погоду и 10% шансом на сильный дождь?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,Russian
R_11_RUS,N/A,Вы бы заплатили 300 руб. за поездку с 90% шансом на солнечную погоду и 10% шансом на сильный дождь?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Russian
R_11_RUS,,Вы бы заплатили 300 руб. за поездку с 90% шансом на солнечную погоду и 10% шансом на сильный дождь?,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0.54,0.2484,Llama,Russian
R_12,N/A,"If a project offers a 30% chance to gain 5,000 RMB and a 70% chance to lose 2,000 RMB, would you join?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,English
R_12,N/A,"If a project offers a 30% chance to gain 5,000 RMB and a 70% chance to lose 2,000 RMB, would you join?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,English
R_12,N/A,"If a project offers a 30% chance to gain 5,000 RMB and a 70% chance to lose 2,000 RMB, would you join?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,ChatGPT-4o,English
R_12,N/A,"If a project offers a 30% chance to gain 5,000 RMB and a 70% chance to lose 2,000 RMB, would you join?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,DeepSeek,English
R_12,,"If a project offers a 30% chance to gain 5,000 RMB and a 70% chance to lose 2,000 RMB, would you join?",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.09,Llama,English
R_12,N/A,"If a project offers a 30% chance to gain 5,000 RMB and a 70% chance to lose 2,000 RMB, would you join?",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.12,0.1055999999999999,Qwen,English
R_12,N/A,"If a project offers a 30% chance to gain 5,000 RMB and a 70% chance to lose 2,000 RMB, would you join?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,English
R_12_ARAB,N/A,"إذا كان مشروع ما يوفر فرصة 30% لكسب 5,000 ريال سعودي وفرصة 70% لخسارة 2,000 ريال سعودي، فهل ستنضم؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,DeepSeek,Arabic
R_12_ARAB,N/A,"إذا كان مشروع ما يوفر فرصة 30% لكسب 5,000 ريال سعودي وفرصة 70% لخسارة 2,000 ريال سعودي، فهل ستنضم؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Arabic
R_12_ARAB,N/A,"إذا كان مشروع ما يوفر فرصة 30% لكسب 5,000 ريال سعودي وفرصة 70% لخسارة 2,000 ريال سعودي، فهل ستنضم؟",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Arabic
R_12_ARAB,N/A,"إذا كان مشروع ما يوفر فرصة 30% لكسب 5,000 ريال سعودي وفرصة 70% لخسارة 2,000 ريال سعودي، فهل ستنضم؟",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.1,0.09,Claude,Arabic
R_12_ARAB,N/A,"إذا كان مشروع ما يوفر فرصة 30% لكسب 5,000 ريال سعودي وفرصة 70% لخسارة 2,000 ريال سعودي، فهل ستنضم؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08,0.0736,ChatGPT-4o,Arabic
R_12_ARAB,,"إذا كان مشروع ما يوفر فرصة 30% لكسب 5,000 ريال سعودي وفرصة 70% لخسارة 2,000 ريال سعودي، فهل ستنضم؟",0,-1,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0.0,0.0,Llama,Arabic
R_12_ARAB,N/A,"إذا كان مشروع ما يوفر فرصة 30% لكسب 5,000 ريال سعودي وفرصة 70% لخسارة 2,000 ريال سعودي، فهل ستنضم؟",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Arabic
R_12_CHN,N/A,"如果一个项目有30%几率盈利5,000人民币，70%几率亏损2,000人民币，你会加入吗？",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0384,Qwen,Chinese
R_12_CHN,N/A,"如果一个项目有30%几率盈利5,000人民币，70%几率亏损2,000人民币，你会加入吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Chinese
R_12_CHN,N/A,"如果一个项目有30%几率盈利5,000人民币，70%几率亏损2,000人民币，你会加入吗？",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.88,0.1055999999999999,Claude,Chinese
R_12_CHN,N/A,"如果一个项目有30%几率盈利5,000人民币，70%几率亏损2,000人民币，你会加入吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,DeepSeek,Chinese
R_12_CHN,,"如果一个项目有30%几率盈利5,000人民币，70%几率亏损2,000人民币，你会加入吗？",0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0.44,0.2464,Llama,Chinese
R_12_CHN,N/A,"如果一个项目有30%几率盈利5,000人民币，70%几率亏损2,000人民币，你会加入吗？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0196,ChatGPT-4o,Chinese
R_12_CHN,N/A,"如果一个项目有30%几率盈利5,000人民币，70%几率亏损2,000人民币，你会加入吗？",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Chinese
R_12_KOR,N/A,"프로젝트가 30% 확률로 5,000 원을 벌고 70% 확률로 2,000 원을 잃는다면, 참여하시겠습니까?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Korean
R_12_KOR,N/A,"프로젝트가 30% 확률로 5,000 원을 벌고 70% 확률로 2,000 원을 잃는다면, 참여하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,ChatGPT-4o,Korean
R_12_KOR,N/A,"프로젝트가 30% 확률로 5,000 원을 벌고 70% 확률로 2,000 원을 잃는다면, 참여하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Korean
R_12_KOR,N/A,"프로젝트가 30% 확률로 5,000 원을 벌고 70% 확률로 2,000 원을 잃는다면, 참여하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,DeepSeek,Korean
R_12_KOR,N/A,"프로젝트가 30% 확률로 5,000 원을 벌고 70% 확률로 2,000 원을 잃는다면, 참여하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Korean
R_12_KOR,,"프로젝트가 30% 확률로 5,000 원을 벌고 70% 확률로 2,000 원을 잃는다면, 참여하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02,0.0195999999999999,Llama,Korean
R_12_KOR,N/A,"프로젝트가 30% 확률로 5,000 원을 벌고 70% 확률로 2,000 원을 잃는다면, 참여하시겠습니까?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Korean
R_12_RUS,N/A,"Если проект предлагает 30% шанс получить 5,000 руб. и 70% шанс потерять 2,000 руб., вы бы присоединились?",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0.0417,0.0399,ChatGPT-4o,Russian
R_12_RUS,N/A,"Если проект предлагает 30% шанс получить 5,000 руб. и 70% шанс потерять 2,000 руб., вы бы присоединились?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,Russian
R_12_RUS,N/A,"Если проект предлагает 30% шанс получить 5,000 руб. и 70% шанс потерять 2,000 руб., вы бы присоединились?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,DeepSeek,Russian
R_12_RUS,N/A,"Если проект предлагает 30% шанс получить 5,000 руб. и 70% шанс потерять 2,000 руб., вы бы присоединились?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Gemini,Russian
R_12_RUS,,"Если проект предлагает 30% шанс получить 5,000 руб. и 70% шанс потерять 2,000 руб., вы бы присоединились?",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.1055999999999999,Llama,Russian
R_12_RUS,N/A,"Если проект предлагает 30% шанс получить 5,000 руб. и 70% шанс потерять 2,000 руб., вы бы присоединились?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Claude,Russian
R_12_RUS,N/A,"Если проект предлагает 30% шанс получить 5,000 руб. и 70% шанс потерять 2,000 руб., вы бы присоединились?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Qwen,Russian
R_13,N/A,"A friend wants to borrow 500 RMB, promising a 60% chance of repaying 1,000 RMB, and a 40% chance of repaying nothing. Would you lend?",1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.4,0.24,Qwen,English
R_13,N/A,"A friend wants to borrow 500 RMB, promising a 60% chance of repaying 1,000 RMB, and a 40% chance of repaying nothing. Would you lend?",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0564,Claude,English
R_13,N/A,"A friend wants to borrow 500 RMB, promising a 60% chance of repaying 1,000 RMB, and a 40% chance of repaying nothing. Would you lend?",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,Grok,English
